"SnapshotId","Active","Address","AuditType","ConnectionSystem","ConnectionType","DataStatus","EndDate","EndpointId","EndpointTemplate","HealthcareServiceId","LastUpdated","ManagingOrganisationId","Name","ProductId","ServiceId","StartDate","TemplateId","TimeOfChange"
"8e5b4669-3e8c-4606-a2b3-e039fa5a341c","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","b36fee77-fe18-4ada-9f19-e2ebfcec7e08","","64dad273-6f12-4b31-8e7d-1541edaf45fc","2025-07-24T13:14:45.682Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000163538","2025-07-24T13:14:45.682Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-05-01T15:15:15.732Z"
"f73d1c2a-879e-4432-9719-51d4fcd3ec7c","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","6bc98be7-d352-402b-b4d6-4c6df2923071","","a02d82fb-3184-449f-acba-7392ef3e2cb4","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032104","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:54:43.833Z"
"23f5c187-6ba2-43fb-a520-9d1d5ff27493","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","85dcdea9-7582-45d7-8e72-644b63f26dc5","","22444a40-d913-4e71-a94a-3a50683a97ce","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000025064","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:53:48.258Z"
"f6cbd472-dd03-497d-9d3a-809b8e818378","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","0ba7356d-cbad-4a21-9faf-fd5308400520","","efed3825-4f62-4349-a0db-b34c9d1028fe","2026-01-05T16:23:25.255Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000169205","2026-01-05T16:23:06.148Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-02-06T16:15:31.376Z"
"550c7614-5d2b-4e65-9452-248bfa930601","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","234af33a-9108-44dd-bc44-c298970808db","","7c66f3ea-d357-47f9-9b4b-aaeb52f045b4","2025-07-24T13:14:45.671Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000068758","2025-07-24T13:14:45.671Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-02-11T16:06:55.524Z"
"1b9a47d7-3c66-47fb-8e11-cc9b5c85cda9","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","b9420182-7d0c-45d3-bd62-f65d305ecbb6","","7e2807b9-904f-4305-908d-dba992ca732b","2025-07-24T13:14:45.676Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000040700","2025-07-24T13:14:45.676Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:57:50.402Z"
"a217d4c9-6992-43a2-9244-15bb9a9fc69a","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","c48a751c-ec98-4cbf-a070-3c292a37242a","","b0de4d9d-62ce-4bf9-bebe-f5400930fef1","2025-07-24T13:14:45.671Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000081818","2025-07-24T13:14:45.671Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-01-05T16:23:16.055Z"
"3b348f1c-5e3d-4321-84d7-c5e64acb3daa","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2026-02-27T16:13:19.930Z","1487326b-c884-400e-b74d-fad246857385","{""ManagingOrganisationId"":{""S"":""2f594ac5-6bc8-4241-af41-ae0f92b88949""},""SearchField"":{""S"":""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""},""Address"":{""S"":""https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/""},""ConnectionType"":{""S"":""BARS""},""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""ProductId"":{""S"":""ygm04""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""DataStatus"":{""N"":""0""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""TemplateId"":{""S"":""26a1070e-c4d3-4ad3-887d-e63635497bd5""},""Name"":{""S"":""Cegedim""}}","2f9ef7b2-a50e-40e6-b1d4-cdcbb2755009","2026-02-27T16:13:20.652Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ygm04","2000068127","2026-01-21T16:14:48.710Z","26a1070e-c4d3-4ad3-887d-e63635497bd5","2026-03-27T16:04:47.169Z"
"79a3a300-f713-4ecc-b538-3fc0b331d79b","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","2d5a2902-8a1a-45fa-b4ec-0877fe1259dc","","9934b84a-4907-43f4-9325-732224e1535f","2025-07-24T13:14:45.677Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000020511","","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-07-25T12:05:25.965Z"
"b7ffb6b0-c2a0-45fb-9e1d-b5e21abd26ed","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","bf207935-1fb9-4b56-8820-c31ac10471a1","","cc612fe2-aa43-4543-945e-03a572ab5c2e","2025-07-24T13:14:45.676Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000153174","2025-07-24T13:14:45.676Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-11-14T17:16:00.714Z"
"bfd6db7c-2033-4c87-93e2-2172c4e50da6","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","7936e2b9-93ad-4bb9-b687-549eca12619e","","e2550d39-85d1-4c28-8a28-7e8d916a80e2","2025-07-24T13:14:45.666Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000033172","2025-07-24T13:14:45.666Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-11-11T16:10:30.429Z"
"ba513477-7a59-4400-a75d-a5be5a21b9a4","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","d7e4ed7c-c6df-49c2-9ba3-9e54afcc09d9","","3bdf7b5d-980e-4df6-a295-bee1d9f835ad","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000025744","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:56:11.753Z"
